Geography,Year,Sex,Drug Type,Dispensation Rate,Total Dispensation,Unique Dispensation,Total Population,Standard Error,Standard Score,Alberta Rate
Z2,2015,BOTH,OTHER ANTIBACTERIALS,1.4081641992000002,2629.0,1984.0,1573262.4083000002,0.0324664662,-2.090779118,1.4760444088000002
Z2,2015,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1573262.4083000002,0.0012712405,0.0,0.0
Z2,2015,BOTH,POLYMYXINS,0.0054292003,33.0,8.0,1573262.4083000002,0.0020020115,0.46791115000000005,0.0044924368
Z2,2015,BOTH,SECOND-G-CEPHALOSPORINS,10.443778484000001,18748.0,16151.0,1573262.4083000002,0.0838662822,-11.26484091,11.38851881
Z2,2015,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1573262.4083000002,0.0012712405,0.0,0.0
Z2,2015,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1573262.4083000002,0.0012712405,0.0,0.0
Z2,2015,BOTH,TETRACYCLINES,24.849321247000002,65937.0,38554.0,1573262.4083000002,0.1292465618,-13.05556334,26.536707921
Z2,2015,BOTH,THIRD-G-CEPHALOSPORINS,2.0185298921,3840.0,3072.0,1573262.4083000002,0.03740967,-110.6487046,6.1578614159
Z2,2015,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.48521869660000005,1530.0,682.0,1573262.4083000002,0.0190969577,2.064814299,0.44578702530000003
Z2,2015,F,ANY ANTIMICROBIALS,356.82830742,517671.0,276486.0,779762.31027,0.6898850540000001,-22.92406945,372.64328031
Z2,2015,F,BETA-L-PENICILLIN,133.72620756,136632.0,105317.0,779762.31027,0.41847965070000004,0.464788109,133.5317032
Z2,2015,F,BETA-L-RESISTANT-PENICILLIN,2.7914643626,2460.0,2168.0,779762.31027,0.0611104415,-23.90470535,4.2522914608
Z2,2015,F,BETA-L-SENSITIVE-PENICILLIN,16.411926819,14481.0,12990.0,779762.31027,0.14634817160000002,-9.055462343,17.737177176
Z2,2015,F,CARBAPENEMS,0.1057074729,253.0,77.0,779762.31027,0.0122774077,3.0617162933,0.0681175336
Z2,2015,F,COMBINATION PENICILLIN,29.491113945000002,26851.0,22759.0,779762.31027,0.1987710041,-34.776916590000006,36.403756574999996
Z2,2015,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,18.58546232,22128.0,13949.0,779762.31027,0.1599644465,-28.14410953,23.087519223
Z2,2015,F,FIRST-G-CEPHALOSPORINS,47.507991291,46074.0,36400.0,779762.31027,0.2534929191,-3.057669257,48.283088796
Z2,2015,F,FLUOROQUINOLONES,62.130196556,58971.0,45429.0,779762.31027,0.2962127088,-31.49592218,71.45968898000001
Z2,2015,F,GLYCOPEPTIDE ANTIBACTERIALS,0.24278741480000002,426.0,172.0,779762.31027,0.0187856808,2.4386756504000004,0.19697523249999999
Z2,2015,F,IMIDAZOLE DERIVATIVES,6.8349395390000005,6415.0,5725.0,779762.31027,0.0918155888,-1.1834493300000002,6.9435986361
Z2,2015,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,779762.31027,0.002564871,-0.145776769,3.738986E-4
Z2,2015,F,LINCOSAMIDES,15.142924977000002,14372.0,11379.0,779762.31027,0.14427750920000001,-47.316827890000006,21.969679046000003
Z2,2015,F,MACROLIDES,89.666842106,85673.0,69583.0,779762.31027,0.34525030440000004,5.9534811069,87.611400942
Z2,2015,F,MONOBACTAMS,0.0167702015,70.0,15.0,779762.31027,0.0043847081,-0.32035420700000006,0.0181748612
Z2,2015,F,NITROFURAN DERIVATIVES,45.753073306000005,46182.0,34644.0,779762.31027,0.2503015382,5.681355612900001,44.331021257
Z2,2015,F,OTHER AMINOGLYCOSIDES,0.10540272640000001,237.0,81.0,779762.31027,0.0119114589,-0.543249137,0.1118736162
Z2,2015,F,OTHER ANTIBACTERIALS,2.3892619393000003,2258.0,1750.0,779762.31027,0.0581639076,-4.55125651,2.6539808024
Z2,2015,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,779762.31027,0.002564871,0.0,0.0
Z2,2015,F,SECOND-G-CEPHALOSPORINS,11.498481337000001,10263.0,8876.0,779762.31027,0.12389002700000001,-11.346592690000001,12.904211011000001
Z2,2015,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,779762.31027,0.002564871,0.0,0.0
Z2,2015,F,STREPTOMYCIN,0.0,0.0,0.0,779762.31027,0.002564871,0.0,0.0
Z2,2015,F,TETRACYCLINES,30.338323423000002,40336.0,23900.0,779762.31027,0.19979270440000002,-9.377357624,32.211851063000005
Z2,2015,F,THIRD-G-CEPHALOSPORINS,2.611929929,2438.0,2012.0,779762.31027,0.0593627921,-111.4333515,9.226924804300001
Z2,2015,F,TRIMETHOPRIM AND DERIVATIVES,0.8244155751000001,1226.0,599.0,779762.31027,0.0342941544,3.0964411461,0.7182257445000001
Z2,2015,M,ANY ANTIMICROBIALS,273.04393597,363596.0,210142.0,793500.09798,0.6148018529000001,-12.492171520000001,280.72414617
Z2,2015,M,BETA-L-PENICILLIN,113.58029287,116810.0,89853.0,793500.09798,0.38936521390000006,6.893472286500001,110.89621456000002
Z2,2015,M,BETA-L-RESISTANT-PENICILLIN,2.6370261533,2372.0,1968.0,793500.09798,0.06170231,-24.739206600000003,4.1634923483
Z2,2015,M,BETA-L-SENSITIVE-PENICILLIN,13.296584615,11851.0,10521.0,793500.09798,0.1327459652,-1.958380728,13.556551755
Z2,2015,M,CARBAPENEMS,0.1000307083,167.0,61.0,793500.09798,0.0132241088,2.2112257515000002,0.0707892184
Z2,2015,M,COMBINATION PENICILLIN,24.276433097,21767.0,18289.0,793500.09798,0.1862036622,-27.267066420000003,29.353660724
Z2,2015,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.4778922546,13957.0,6603.0,793500.09798,0.1222581182,-7.904067532,10.444228677
Z2,2015,M,FIRST-G-CEPHALOSPORINS,42.984708964000006,41336.0,31968.0,793500.09798,0.24952041670000003,-10.51301044,45.607919711
Z2,2015,M,FLUOROQUINOLONES,40.211527808,36047.0,27175.0,793500.09798,0.2541653884,-14.03625355,43.779057642000005
Z2,2015,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,793500.09798,0.0025204659,0.0,0.0
Z2,2015,M,GLYCOPEPTIDE ANTIBACTERIALS,0.2807247752,591.0,189.0,793500.09798,0.0213511801,3.1667501427,0.2131109227
Z2,2015,M,IMIDAZOLE DERIVATIVES,2.1339864570000002,2001.0,1705.0,793500.09798,0.0527226116,0.8476990822,2.0892935475
Z2,2015,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,793500.09798,0.0025204659,0.0,0.0
Z2,2015,M,LINCOSAMIDES,11.09952425,10419.0,8312.0,793500.09798,0.1255439103,-45.15292004,16.768198391
Z2,2015,M,MACROLIDES,69.62532895800001,66496.0,54870.0,793500.09798,0.30512129200000004,7.9337368041000005,67.204576934
Z2,2015,M,MONOBACTAMS,0.0157057471,36.0,11.0,793500.09798,0.0049743655,-0.28235704300000003,0.0171102942
Z2,2015,M,NITROFURAN DERIVATIVES,3.4596949210000005,3330.0,2086.0,793500.09798,0.0796557479,-0.830014482,3.5258103454
Z2,2015,M,OTHER AMINOGLYCOSIDES,0.0953007952,245.0,71.0,793500.09798,0.0118938566,-1.09771845,0.1083569011
Z2,2015,M,OTHER ANTIBACTERIALS,0.38953510910000005,371.0,234.0,793500.09798,0.0266805594,3.8450393651000003,0.2869473081
Z2,2015,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,793500.09798,0.0025204659,0.0,0.0
Z2,2015,M,SECOND-G-CEPHALOSPORINS,9.4452267605,8485.0,7275.0,793500.09798,0.114673282,-4.587087918,9.971243187
Z2,2015,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,793500.09798,0.0025204659,0.0,0.0
Z2,2015,M,STREPTOMYCIN,0.0,0.0,0.0,793500.09798,0.0025204659,0.0,0.0
Z2,2015,M,TETRACYCLINES,19.583124639,25601.0,14654.0,793500.09798,0.1669059542,-9.697517614,21.201698070000003
Z2,2015,M,THIRD-G-CEPHALOSPORINS,1.4311434913,1402.0,1060.0,793500.09798,0.0461135642,-35.75309901,3.0798463189
Z2,2015,M,TRIMETHOPRIM AND DERIVATIVES,0.129025594,304.0,83.0,793500.09798,0.0149140379,-2.283424253,0.16308066980000002
Z2,2016,BOTH,ANY ANTIMICROBIALS,314.24755218000007,893804.0,495626.0,1599623.8321,0.45493931590000003,-29.481554910000003,327.65987060000003
Z2,2016,BOTH,BETA-L-PENICILLIN,127.33802063000002,266783.0,205395.0,1599623.8321,0.2859206919,5.826689426100001,125.67204956
Z2,2016,BOTH,BETA-L-RESISTANT-PENICILLIN,2.4722990411000003,4416.0,3815.0,1599623.8321,0.0408983612,-37.23423377,3.9951181821000006
Z2,2016,BOTH,BETA-L-SENSITIVE-PENICILLIN,13.82780527,24914.0,22295.0,1599623.8321,0.0941845156,-12.46936228,15.002226117
Z2,2016,BOTH,CARBAPENEMS,0.11718241680000001,388.0,164.0,1599623.8321,0.0093203093,4.8545890595,0.0719361453
Z2,2016,BOTH,COMBINATION PENICILLIN,28.295908303000004,52161.0,44003.0,1599623.8321,0.1376145184,-49.950383190000004,35.16980623
Z2,2016,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,13.694400858000002,37316.0,20519.0,1599623.8321,0.0977521355,-26.04722502,16.240572728
Z2,2016,BOTH,FIRST-G-CEPHALOSPORINS,45.688541265000005,90927.0,70355.0,1599623.8321,0.175915304,-9.412782432,47.344393748
Z2,2016,BOTH,FLUOROQUINOLONES,46.796437189,88839.0,68081.0,1599623.8321,0.1830174979,-34.47781122,53.106479931
Z2,2016,BOTH,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,1599623.8321,0.0012502908,0.0,0.0
Z2,2016,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.32888074600000006,1365.0,476.0,1599623.8321,0.0153915486,5.416608779600001,0.24551074890000002
Z2,2016,BOTH,IMIDAZOLE DERIVATIVES,1.6157389477000001,3007.0,2712.0,1599623.8321,0.0315250597,-1.2880873300000002,1.6563459777
Z2,2016,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1599623.8321,0.0012502908,0.0,0.0
Z2,2016,BOTH,LINCOSAMIDES,12.161566019000002,23529.0,18576.0,1599623.8321,0.0909332533,-63.63219933,17.947848918000002
Z2,2016,BOTH,MACROLIDES,77.277052204,149841.0,123294.0,1599623.8321,0.22387054050000002,1.8153680496,76.87064477800001
Z2,2016,BOTH,MONOBACTAMS,0.0153998179,95.0,26.0,1599623.8321,0.0030703159,-0.7623556380000001,0.0177404905
Z2,2016,BOTH,NITROFURAN DERIVATIVES,25.420648594000003,51200.0,38508.0,1599623.8321,0.132481301,8.3305813858,24.317002334
Z2,2016,BOTH,OTHER AMINOGLYCOSIDES,0.10992978610000001,476.0,173.0,1599623.8321,0.0085448157,-0.541966617,0.11456079100000001
Z2,2016,BOTH,OTHER ANTIBACTERIALS,2.3490472844,4614.0,3396.0,1599623.8321,0.0412461858,4.5996806246,2.1593280025
Z2,2016,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1599623.8321,0.0012502908,-0.19047686000000003,2.381515E-4
Z2,2016,BOTH,POLYMYXINS,0.0108280496,48.0,18.0,1599623.8321,0.0025829952,1.353201195,0.0073327375
Z2,2016,BOTH,SECOND-G-CEPHALOSPORINS,9.4331700189,17204.0,14756.0,1599623.8321,0.0791448182,-8.943933129,10.141035980000002
Z2,2016,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1599623.8321,0.0012502908,0.0,0.0
Z2,2016,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1599623.8321,0.0012502908,0.0,0.0
Z2,2016,BOTH,TETRACYCLINES,25.852631311,69025.0,40621.0,1599623.8321,0.1307800742,-18.41162273,28.260504697000002
Z2,2016,BOTH,THIRD-G-CEPHALOSPORINS,3.2671012664,6450.0,5133.0,1599623.8321,0.0466898615,-124.69613410000001,9.0891464927
Z2,2016,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.40257454470000004,1507.0,575.0,1599623.8321,0.01720443,-0.8829668070000001,0.4177654854
Z2,2016,F,ANY ANTIMICROBIALS,355.20255440000005,521644.0,280869.0,795187.97592,0.6805622807000001,-25.35606105,372.45893314000006
Z2,2016,F,BETA-L-PENICILLIN,137.14152296,143108.0,110351.0,795187.97592,0.41883428310000004,0.9861210323,136.72850166
Z2,2016,F,BETA-L-RESISTANT-PENICILLIN,2.4478474432,2191.0,1944.0,795187.97592,0.0565208777,-27.58919543,4.0072129829
Z2,2016,F,BETA-L-SENSITIVE-PENICILLIN,15.223856689000002,13765.0,12263.0,795187.97592,0.1396454838,-11.19231075,16.786812337
Z2,2016,F,CARBAPENEMS,0.1310184514,227.0,96.0,795187.97592,0.013549004,3.5945154723,0.0823163468
Z2,2016,F,COMBINATION PENICILLIN,30.719413908000003,28409.0,24126.0,795187.97592,0.20083323320000002,-39.740405030000005,38.700607939
Z2,2016,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,18.201431541999998,22714.0,13983.0,795187.97592,0.1563291353,-24.471663160000002,22.027065483
Z2,2016,F,FIRST-G-CEPHALOSPORINS,47.730122155000004,47711.0,37284.0,795187.97592,0.2512476991,-4.252282739,48.798498409000004
Z2,2016,F,FLUOROQUINOLONES,55.508849967,53678.0,41537.0,795187.97592,0.2764093016,-33.50419137,64.769720105
Z2,2016,F,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,795187.97592,0.0025151159,0.0,0.0
Z2,2016,F,GLYCOPEPTIDE ANTIBACTERIALS,0.31964458400000006,637.0,239.0,795187.97592,0.0210097603,3.8364642361000003,0.2390413902
Z2,2016,F,IMIDAZOLE DERIVATIVES,2.4549306997,2241.0,2074.0,795187.97592,0.0547643921,-1.969007648,2.5627622065
Z2,2016,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,795187.97592,0.0025151159,0.0,0.0
Z2,2016,F,LINCOSAMIDES,14.222915835,13966.0,10898.0,795187.97592,0.13828770480000002,-45.61826245,20.531360647
Z2,2016,F,MACROLIDES,86.676288939,84033.0,68709.0,795187.97592,0.3355080006,-0.545919497,86.85944929800002
Z2,2016,F,MONOBACTAMS,0.0161673155,55.0,14.0,795187.97592,0.0043773058,-0.482439844,0.0182791022
Z2,2016,F,NITROFURAN DERIVATIVES,47.129064248,47811.0,36308.0,795187.97592,0.2514257127,7.5835201431,45.222372292
Z2,2016,F,OTHER AMINOGLYCOSIDES,0.11539841370000001,245.0,92.0,795187.97592,0.0122323274,0.0924294898,0.11426778600000001
Z2,2016,F,OTHER ANTIBACTERIALS,4.161646459000001,4193.0,3118.0,795187.97592,0.0757207893,2.8502167959,3.9458257936000005
Z2,2016,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,795187.97592,0.0025151159,0.0,0.0
Z2,2016,F,POLYMYXINS,0.0161169927,31.0,13.0,795187.97592,0.0045248058,1.5453069569,0.0091247787
Z2,2016,F,SECOND-G-CEPHALOSPORINS,10.325973245,9444.0,8088.0,795187.97592,0.1164467207,-8.857731262000001,11.357427003000002
Z2,2016,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,795187.97592,0.0025151159,0.0,0.0
Z2,2016,F,STREPTOMYCIN,0.0,0.0,0.0,795187.97592,0.0025151159,0.0,0.0
Z2,2016,F,TETRACYCLINES,31.50945214,41949.0,25188.0,795187.97592,0.2019162915,-12.52429285,34.038310906
Z2,2016,F,THIRD-G-CEPHALOSPORINS,4.3829025854,4259.0,3509.0,795187.97592,0.0752231466,-123.81010660000001,13.696288387000001
Z2,2016,F,TRIMETHOPRIM AND DERIVATIVES,0.6591305661000001,1163.0,490.0,795187.97592,0.0302657809,0.2161213895,0.6525894835000001
Z2,2016,M,ANY ANTIMICROBIALS,274.03840375,372160.0,214757.0,804435.8562,0.6083473579,-17.115037750000003,284.45029174
Z2,2016,M,BETA-L-PENICILLIN,117.87274385,123675.0,95044.0,804435.8562,0.39194941780000003,6.7031401544,115.24545197
Z2,2016,M,BETA-L-RESISTANT-PENICILLIN,2.5095351991,2225.0,1871.0,804435.8562,0.0599735352,-25.165462140000002,4.0187969285
Z2,2016,M,BETA-L-SENSITIVE-PENICILLIN,12.52350836,11149.0,10032.0,804435.8562,0.1278236578,-6.459658023,13.349205477
Z2,2016,M,CARBAPENEMS,0.10591018860000001,161.0,68.0,804435.8562,0.0132693907,3.3369826927000004,0.0616304616
Z2,2016,M,COMBINATION PENICILLIN,25.982239652,23752.0,19877.0,804435.8562,0.19039744520000002,-30.96244949,31.877410934
Z2,2016,M,COMBINATION SULFONAMIDES & TRIMETHORPIM,9.1334898313,14602.0,6536.0,804435.8562,0.11758616090000001,-11.854925660000001,10.527465027
Z2,2016,M,FIRST-G-CEPHALOSPORINS,43.675365593,43216.0,33071.0,804435.8562,0.2482250541,-9.640404207000001,46.068355449
Z2,2016,M,FLUOROQUINOLONES,38.305939478000006,35161.0,26544.0,804435.8562,0.2436170397,-14.43627054,41.822860971000004
Z2,2016,M,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,804435.8562,0.002486202,0.0,0.0
Z2,2016,M,GLYCOPEPTIDE ANTIBACTERIALS,0.3389326690000001,728.0,237.0,804435.8562,0.0227269887,3.8556863121000005,0.2513045299
Z2,2016,M,IMIDAZOLE DERIVATIVES,0.8057616559,766.0,638.0,804435.8562,0.0325022147,0.3219446369,0.7952977422
Z2,2016,M,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,804435.8562,0.002486202,0.0,0.0
Z2,2016,M,LINCOSAMIDES,10.104925484,9563.0,7678.0,804435.8562,0.11862640290000001,-44.87655239000001,15.428469467000001
Z2,2016,M,MACROLIDES,68.103501347,65808.0,54585.0,804435.8562,0.29842864410000003,2.7988092288,67.268256503
Z2,2016,M,MONOBACTAMS,0.0151478879,40.0,12.0,804435.8562,0.0045359454,-0.529407977,0.0175492535
Z2,2016,M,NITROFURAN DERIVATIVES,3.5425156244,3389.0,2200.0,804435.8562,0.0790259208,0.1755713954,3.5286409332
Z2,2016,M,OTHER AMINOGLYCOSIDES,0.10600332080000001,231.0,81.0,804435.8562,0.0122372697,-0.847812757,0.11637823420000001
Z2,2016,M,OTHER ANTIBACTERIALS,0.45494280330000003,421.0,278.0,804435.8562,0.0283412941,4.2204469999,0.33532987350000004
Z2,2016,M,OTHER CEPHALOSPORINS,0.0,0.0,0.0,804435.8562,0.002486202,-0.188012652,4.674374E-4
Z2,2016,M,SECOND-G-CEPHALOSPORINS,8.58893154,7760.0,6668.0,804435.8562,0.1086607713,-3.8781046530000003,9.0103293826
Z2,2016,M,STEROID ANTIBACTERIALS,0.0,0.0,0.0,804435.8562,0.002486202,0.0,0.0
Z2,2016,M,STREPTOMYCIN,0.0,0.0,0.0,804435.8562,0.002486202,0.0,0.0
Z2,2016,M,TETRACYCLINES,20.362760668,27076.0,15433.0,804435.8562,0.1685355493,-14.44048722,22.796496114000004
Z2,2016,M,THIRD-G-CEPHALOSPORINS,2.1630493914,2191.0,1624.0,804435.8562,0.055940609,-41.442152840000006,4.4813486599
Z2,2016,M,TRIMETHOPRIM AND DERIVATIVES,0.1270075826,344.0,85.0,804435.8562,0.0143771827,-3.207759497,0.1731261268
Z2,2017,BOTH,ANY ANTIMICROBIALS,312.43599676,895669.0,500005.0,1621609.3591,0.44919496340000004,-33.333529840000004,327.40925048
Z2,2017,BOTH,BETA-L-PENICILLIN,125.95980322000001,265277.0,205990.0,1621609.3591,0.2817722708,3.2490716751,125.04430492
Z2,2017,BOTH,BETA-L-RESISTANT-PENICILLIN,2.0039815712,3600.0,3120.0,1621609.3591,0.0365654954,-40.48259222000001,3.4842476103
Z2,2017,BOTH,BETA-L-SENSITIVE-PENICILLIN,13.621062377000001,25008.0,22427.0,1621609.3591,0.0923354921,-15.55653028,15.057482255
Z2,2017,BOTH,CARBAPENEMS,0.15672639500000002,671.0,230.0,1621609.3591,0.0104956422,6.661608006900001,0.0868085407
Z2,2017,BOTH,COMBINATION PENICILLIN,32.071386582,60467.0,50890.0,1621609.3591,0.1446447755,-52.31066785,39.637851391
Z2,2017,BOTH,COMBINATION SULFONAMIDES & TRIMETHORPIM,13.333496406,38367.0,20359.0,1621609.3591,0.095253463,-18.734701859999998,15.118041637000001
Z2,2017,BOTH,FIRST-G-CEPHALOSPORINS,45.90145412900001,93274.0,71999.0,1621609.3591,0.1742616536,-9.942633324,47.634073853000004
Z2,2017,BOTH,FLUOROQUINOLONES,42.13473261,81081.0,62635.0,1621609.3591,0.1712665912,-29.964486670000003,47.266648098000005
Z2,2017,BOTH,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,1621609.3591,0.0012333396,0.0,0.0
Z2,2017,BOTH,GLYCOPEPTIDE ANTIBACTERIALS,0.2988270514,1135.0,442.0,1621609.3591,0.0144537011,6.0572478013,0.21127740220000002
Z2,2017,BOTH,IMIDAZOLE DERIVATIVES,0.31882884870000006,614.0,514.0,1621609.3591,0.0143320694,7.8069553130000005,0.2069390237
Z2,2017,BOTH,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,1621609.3591,0.0012333396,0.0,0.0
Z2,2017,BOTH,LINCOSAMIDES,11.695512348000001,22765.0,18208.0,1621609.3591,0.0881251804,-62.895773750000004,17.238213757
Z2,2017,BOTH,MACROLIDES,76.500798159,148639.0,123534.0,1621609.3591,0.22092089750000002,-2.4307446260000005,77.037800443
Z2,2017,BOTH,MONOBACTAMS,0.0149233022,109.0,26.0,1621609.3591,0.0029764955,-0.971510933,0.0178150001
Z2,2017,BOTH,NITROFURAN DERIVATIVES,25.34509255,51987.0,39124.0,1621609.3591,0.13058777770000002,4.8442346367,24.712494714
Z2,2017,BOTH,OTHER AMINOGLYCOSIDES,0.144628732,604.0,227.0,1621609.3591,0.0097986475,2.0973609856,0.12407743090000001
Z2,2017,BOTH,OTHER ANTIBACTERIALS,3.8796725820000004,7797.0,5763.0,1621609.3591,0.0521273414,7.633319960500001,3.4817679061000004
Z2,2017,BOTH,OTHER CEPHALOSPORINS,0.0,0.0,0.0,1621609.3591,0.0012333396,-0.38109107200000003,4.700147E-4
Z2,2017,BOTH,POLYMYXINS,0.0082766204,42.0,13.0,1621609.3591,0.0023384136,0.6058861392000001,0.006859808
Z2,2017,BOTH,SECOND-G-CEPHALOSPORINS,7.323636882000001,13143.0,11495.0,1621609.3591,0.0695037637,-17.61254119,8.5477747827
Z2,2017,BOTH,STEROID ANTIBACTERIALS,0.0,0.0,0.0,1621609.3591,0.0012333396,0.0,0.0
Z2,2017,BOTH,STREPTOMYCIN,0.0,0.0,0.0,1621609.3591,0.0012333396,-0.233270302,2.877015E-4
Z2,2017,BOTH,TETRACYCLINES,26.797033081000002,70513.0,42342.0,1621609.3591,0.1324561474,-21.71475441,29.673285793
Z2,2017,BOTH,THIRD-G-CEPHALOSPORINS,4.5318638115,9240.0,7320.0,1621609.3591,0.053984738,-121.0194722,11.065068314
Z2,2017,BOTH,TRIMETHOPRIM AND DERIVATIVES,0.35964876060000006,1632.0,535.0,1621609.3591,0.0158939022,0.2905786791,0.3550303315000001
Z2,2017,F,ANY ANTIMICROBIALS,352.03804703,521979.0,282910.0,807465.5969,0.6709221964000001,-27.99101783,370.81784219
Z2,2017,F,BETA-L-PENICILLIN,135.17165685,141826.0,110349.0,807465.5969,0.41216492940000005,-1.389638248,135.74441700000003
Z2,2017,F,BETA-L-RESISTANT-PENICILLIN,2.0291253209,1840.0,1628.0,807465.5969,0.0511044756,-29.340981760000002,3.5285808064
Z2,2017,F,BETA-L-SENSITIVE-PENICILLIN,15.136223440000002,13952.0,12473.0,807465.5969,0.1375363477,-13.78622544,17.032330535
Z2,2017,F,CARBAPENEMS,0.16606081179999999,370.0,128.0,807465.5969,0.014878809,5.1862168858,0.0888960814
Z2,2017,F,COMBINATION PENICILLIN,34.514609124,33018.0,27682.0,807465.5969,0.2103687695,-40.76646969,43.090601188
Z2,2017,F,COMBINATION SULFONAMIDES & TRIMETHORPIM,17.332186763,22671.0,13579.0,807465.5969,0.1507957196,-17.55013309,19.97867171
Z2,2017,F,FIRST-G-CEPHALOSPORINS,47.969445591,49277.0,38294.0,807465.5969,0.24877171660000003,-3.597733743,48.86445999000001
Z2,2017,F,FLUOROQUINOLONES,48.619353798,47699.0,37173.0,807465.5969,0.25541440670000004,-29.17636097,56.071416725
Z2,2017,F,FOURTH-G-CEPHALOSPORINS,0.0,0.0,0.0,807465.5969,0.0024768734,0.0,0.0
Z2,2017,F,GLYCOPEPTIDE ANTIBACTERIALS,0.31109131250000005,602.0,234.0,807465.5969,0.0205703335,4.3351281617,0.2219162805
Z2,2017,F,IMIDAZOLE DERIVATIVES,0.4250634246,406.0,347.0,807465.5969,0.0231995462,5.5947819046,0.2952670231
Z2,2017,F,INTERMEDIATE-ACTING SULFONAMIDES,0.0,0.0,0.0,807465.5969,0.0024768734,0.0,0.0
Z2,2017,F,LINCOSAMIDES,13.557049528,13419.0,10607.0,807465.5969,0.133425097,-46.40265851000001,19.74832874
Z2,2017,F,MACROLIDES,85.701145928,83219.0,68914.0,807465.5969,0.33072078080000006,-3.179613289,86.752710118
Z2,2017,F,MONOBACTAMS,0.0167267966,69.0,15.0,807465.5969,0.0043837948,-0.968163778,0.0209710279
Z2,2017,F,NITROFURAN DERIVATIVES,46.994402837,48493.0,36881.0,807465.5969,0.2482450005,3.9489529476000005,46.014095011
Z2,2017,F,OTHER AMINOGLYCOSIDES,0.1694698278,310.0,133.0,807465.5969,0.0149270262,2.7467841912,0.1284685083
Z2,2017,F,OTHER ANTIBACTERIALS,6.985227769700001,7128.0,5346.0,807465.5969,0.096883541,5.935356302100001,6.4101894343
Z2,2017,F,OTHER CEPHALOSPORINS,0.0,0.0,0.0,807465.5969,0.0024768734,0.0,0.0
Z2,2017,F,POLYMYXINS,0.0093620749,30.0,8.0,807465.5969,0.0033526644,0.18958746180000002,0.0087264518
Z2,2017,F,SECOND-G-CEPHALOSPORINS,7.9803216239,7220.0,6308.0,807465.5969,0.1017596607,-15.477150380000001,9.5552711964
Z2,2017,F,STEROID ANTIBACTERIALS,0.0,0.0,0.0,807465.5969,0.0024768734,0.0,0.0
Z2,2017,F,STREPTOMYCIN,0.0,0.0,0.0,807465.5969,0.0024768734,0.0,0.0
Z2,2017,F,TETRACYCLINES,32.975249945,43213.0,26597.0,807465.5969,0.2053004616,-14.269069960000001,35.904696594
Z2,2017,F,THIRD-G-CEPHALOSPORINS,6.2529987902,6186.0,5127.0,807465.5969,0.0885031982,-118.39641110000001,16.731459836
Z2,2017,F,TRIMETHOPRIM AND DERIVATIVES,0.6114670294000001,1248.0,473.0,807465.5969,0.0285284665,2.1255374066,0.5508287068
Z2,2017,M,ANY ANTIMICROBIALS,273.52625013,373690.0,217095.0,814143.76216,0.6016186236000001,-19.758723530000005,285.41346618000006
Z2,2017,M,BETA-L-PENICILLIN,117.08847235,123451.0,95641.0,814143.76216,0.3868398746,5.6687555721,114.89557166000002
Z2,2017,M,BETA-L-RESISTANT-PENICILLIN,2.0014860381,1760.0,1492.0,814143.76216,0.0534165101,-27.57658688,3.4745310703000003
Z2,2017,M,BETA-L-SENSITIVE-PENICILLIN,12.204837858000001,11056.0,9954.0,814143.76216,0.1247113973,-8.105144628,13.215641769000001
Z2,2017,M,CARBAPENEMS,0.1516913418,301.0,102.0,814143.76216,0.0153865114,4.2375738972,0.0864898629
Z2,2017,M,COMBINATION PENICILLIN,29.759158493000005,27449.0,23208.0,814143.76216,0.2007045673,-33.19485744,36.421517991
